,totalCalls,utilization,expectNJobs,expectNQueue,expectedWaiting,expectedTotal,totalComplete,totalAssigned,totalUnreachable,rateUnreachable,expectReach,totalHigh,totalCompleteHigh,totalAssignedHigh,expectReachHigh,totalUnreachableHigh,expectWaitingHigh,expectTotalHigh,rateUnreachableHigh,totalLow,totalCompleteLow,totalAssignedLow,expectReachLow,totalUnreachableLow,expectWaitingLow,expectTotalLow,rateUnreachableLow
0,5113,0.850082093394942,7.439387839280585,2.338895278910933,9.382457744867144,29.339568038108148,5109,5112,1554,0.30393115587717584,12.461693433265912,1277,1277,1276,5.522975303650741,189,2.2949608849541443,22.87959416031179,0.1480031323414252,3836,3832,3836,14.771584739709754,1365,11.744340179655483,31.492330731726607,0.35583941605839414
1,5091,0.8494423368707159,7.498151649985382,2.4014976287610867,9.692724493688704,29.766587913607683,5073,5078,1552,0.3048516990768022,12.793404068667776,1258,1251,1254,5.8127540447528965,202,2.485352149688377,22.98968569935279,0.16057233704292528,3833,3822,3824,15.081962272586537,1350,12.051809475987085,31.98477333224528,0.3522045395251761
2,4961,0.8354094910207879,6.929753177623904,1.917296231499177,7.99675541848643,28.165472333325084,4958,4960,1399,0.2819995968554727,11.104543422454055,1234,1233,1234,5.582806447350787,186,2.3504162043216574,22.790601166070275,0.1507293354943274,3727,3725,3726,12.93277616387542,1213,9.865731593269023,29.944590762647284,0.3254628387442984
3,4932,0.826668194322199,6.4364243579342295,1.4764151920010355,6.228561354022765,26.33010288936464,4928,4930,1247,0.25283860502838607,9.33278935828997,1281,1281,1281,5.423406954985134,193,2.167886787154814,21.8662879875404,0.15066354410616706,3651,3647,3649,10.704821922299146,1054,7.654863553133774,27.898007163901752,0.288688030676527
4,5027,0.8505144012574325,7.033197272088384,1.930110864543789,7.947093228293512,28.22289148283517,5021,5026,1489,0.29620051720708174,11.094384486173595,1245,1242,1245,5.621880221375355,203,2.3281012891395263,23.39230322500261,0.16305220883534136,3782,3779,3781,12.894436126948056,1286,9.793821989454997,29.81050477106698,0.34003172924378633
5,5041,0.8488548427424712,7.286496934539062,2.1933678780842345,8.982607585815298,29.20712367587897,5027,5031,1485,0.2945844078555842,12.075231574530914,1259,1255,1256,5.693262272951025,200,2.4036704013220223,22.944729189615025,0.15885623510722796,3782,3772,3775,14.198047634590328,1285,11.171516961886098,31.290714630349083,0.33976731887890005
6,4976,0.8365052376762353,6.984907036939902,1.96587561088249,8.155015167562462,28.315118674437127,4969,4974,1428,0.2869774919614148,11.290034230290203,1239,1237,1239,5.615866749145763,181,2.256828474018341,23.026225483193308,0.14608555286521388,3737,3732,3735,13.171804441515567,1247,10.110014347603748,30.06816285384994,0.3336901257693337
7,4972,0.831420390138819,7.142222525546074,2.1537001847131605,8.927738631034462,28.993351916087843,4964,4969,1458,0.2932421560740145,11.991908634961275,1247,1246,1245,5.439940373555656,177,2.1929994334224516,22.758447037383498,0.14194065757818766,3725,3718,3724,14.184697368163366,1281,11.18472761441923,31.082833217557884,0.34389261744966443
8,4934,0.8366102776013787,6.956458089420023,1.93679642381175,8.117754558154589,28.44347971121998,4927,4932,1411,0.2859748682610458,11.208812261659803,1218,1216,1217,5.6060694059613345,192,2.389871333220539,23.662216684099516,0.15763546798029557,3716,3711,3715,13.043725624249966,1219,9.99463572267084,30.010177593456163,0.3280409041980624
9,5043,0.8531151215907332,7.135062418154694,2.0163716886102954,8.17897195361223,28.459245459240243,5034,5039,1493,0.29605393614911757,11.321083850320885,1265,1265,1265,5.714819984875733,196,2.3900110820128457,23.248049878772925,0.1549407114624506,3778,3769,3774,13.200236947774018,1297,10.121937064403745,30.208293591182713,0.3433033350979354
